CHELSA_bio10_01_b1,FAPAR_mean_January,FAPAR_mean_June,precipitation,elevation,landcover_cropland_precentage,landcover_class,landsat8_nir,landsat8_red,landsat8_swir1,landsat8_swir2,pH,sentinel2_band_2,sentinel2_band_4,sentinel2_band_9
295,120.1764706,85.13559322,15497.66667,210,0,3,89,95,133,115,6.9,59,131,191
295,120.1764706,85.13559322,15497.66667,210,0,3,89,95,133,115,7.2,59,131,191
295,120.1764706,85.13559322,15497.66667,210,0,3,89,95,133,115,6.4,59,131,191
295,120.1764706,85.13559322,15497.66667,210,0,3,89,95,133,115,6.7,59,131,191
295,120.1764706,85.13559322,15497.66667,210,0,3,89,95,133,115,7.7,59,131,191
295,120.1764706,85.13559322,15497.66667,210,0,3,89,95,133,115,7.8,59,131,191
295,120.1764706,85.13559322,15497.66667,210,0,3,89,95,133,115,7.3,59,131,191
292,123.2527473,106.3947368,15487.75,238,0,4,92,111,169,145,6.3,45,126,187
292,123.2527473,106.3947368,15487.75,238,0,4,92,111,169,145,6.5,45,126,187
292,123.2527473,106.3947368,15487.75,238,0,4,92,111,169,145,6.8,45,126,187
292,123.2527473,106.3947368,15487.75,238,0,4,92,111,169,145,6.2,45,126,187
291,116.0989011,95.75555556,15582.25,278,0,7,92,143,187,180,5,55,154,189
291,116.0989011,95.75555556,15582.25,278,0,7,92,143,187,180,4.9,55,154,189
292,94.66666667,20.76271186,15512.41667,244,17,4,84,74,114,93,5.2,34,75,162
292,94.66666667,20.76271186,15512.41667,244,17,4,84,74,114,93,5,34,75,162
292,94.66666667,20.76271186,15512.41667,244,17,4,84,74,114,93,4.8,34,75,162
292,121.3703704,81.58928571,15500.33333,226,0,4,95,125,172,154,5.5,49,117,182
292,121.3703704,81.58928571,15500.33333,226,0,4,95,125,172,154,5,49,117,182
292,121.3703704,81.58928571,15500.33333,226,0,4,95,125,172,154,5,49,117,182
293,114.3367347,78.23404255,15504.16667,224,0,8,83,100,151,137,5,54,125,175
293,114.3367347,78.23404255,15504.16667,224,0,8,83,100,151,137,5,54,125,175
292,117.7029703,84.26190476,15551.5,234,6,3,83,115,169,151,6.2,50,133,155
292,117.7029703,84.26190476,15551.5,234,6,3,83,115,169,151,5.5,50,133,155
292,117.7029703,84.26190476,15551.5,234,6,3,83,115,169,151,5.5,50,133,155
292,117.7029703,84.26190476,15551.5,234,6,3,83,115,169,151,5.8,50,133,155
294,116.8115942,84.44680851,15443.41667,202,1,3,84,75,126,106,5,60,135,176
294,116.8115942,84.44680851,15443.41667,202,1,3,84,75,126,106,5.1,60,135,176
292,164.8695652,147.3055556,15497,192,30,2,81,33,76,53,4.7,21,36,114
295,118.8548387,93.03921569,15478.25,205,19,4,93,123,178,166,5.8,62,151,188
295,118.8548387,93.03921569,15478.25,205,19,4,93,123,178,166,6.2,62,151,188
295,118.8548387,93.03921569,15478.25,205,19,4,93,123,178,166,7.9,62,151,188
295,118.8548387,93.03921569,15478.25,205,12,4,92,109,163,143,6.8,49,115,169
295,118.8548387,93.03921569,15478.25,205,12,4,92,109,163,143,8,49,115,169
295,118.8548387,93.03921569,15478.25,205,12,4,92,109,163,143,8.2,49,115,169
295,45.44047619,0,15529,228,0,2,100,127,191,187,5.1,42,89,158
293,135.076087,100.9272727,15518.41667,204,60,4,97,108,171,154,5.3,53,130,179
295,45.44047619,0,15501.5,229,0,3,95,126,186,179,6,49,120,160
295,45.44047619,0,15501.5,229,0,3,95,126,186,179,5.5,49,120,160
298,45.33333333,10.84444444,15558.75,282,0,3,93,140,182,170,4.9,41,121,183
294,104.7614679,21.47619048,15552.41667,213,20,3,101,133,199,191,6,49,113,190
294,104.7614679,21.47619048,15552.41667,213,20,3,101,133,199,191,5.6,49,113,190
298,45.33333333,10.84444444,15521.5,263,11,4,102,146,191,180,4.9,49,153,195
299,45.33333333,10.84444444,15506.58333,263,30,4,101,138,186,173,4.7,45,135,206
299,45.33333333,10.84444444,15506.58333,263,30,4,101,138,186,173,4.8,45,135,206
295,81.97402597,10.45833333,15532.08333,230,0,7,103,138,196,194,5.7,48,121,202
295,81.97402597,10.45833333,15532.08333,230,0,7,103,138,196,194,5,48,121,202
295,112.5967742,75.72222222,15462.33333,225,11,4,87,119,153,148,4.7,45,122,189
295,112.5967742,75.72222222,15462.33333,225,11,4,87,119,153,148,4.8,45,122,189
299,122.6129032,102.0666667,15492.33333,259,11,4,100,134,185,171,5.3,57,142,209
295,87.71232877,11.52380952,15556.66667,224,0,3,96,113,184,171,5.5,46,117,174
295,45.44047619,0,15529,228,0,2,100,127,191,187,6.4,42,89,158
295,45.44047619,0,15529,228,0,2,100,127,191,187,9.5,42,89,158
291,192.4631579,267.5263158,15458.41667,188,22,4,83,54,107,74,6,30,50,148
291,192.4631579,267.5263158,15458.41667,188,22,4,83,54,107,74,5.5,30,50,148
291,192.4631579,267.5263158,15458.41667,188,22,4,83,54,107,74,5.6,30,50,148
291,192.4631579,267.5263158,15458.41667,188,22,4,83,54,107,74,6.3,30,50,148
294,108.754717,17.14754098,15547.5,205,7,4,80,97,150,136,9.4,59,115,184
295,115.8474576,92.36842105,15367.75,196,1,6,93,87,129,114,6,79,200,229
295,115.8474576,92.36842105,15367.75,196,1,6,93,87,129,114,6.1,79,200,229
293,96.86458333,26.90140845,15487.66667,224,0,4,102,140,178,169,5.2,45,133,186
293,96.86458333,26.90140845,15487.66667,224,0,4,102,140,178,169,5.1,45,133,186
293,96.86458333,26.90140845,15487.66667,224,0,4,102,140,178,169,5.1,45,133,186
296,118.8548387,93.03921569,15231,202,7,4,80,116,145,136,6.1,20,33,169
296,118.8548387,93.03921569,15231,202,7,4,80,116,145,136,6.1,20,33,169
296,118.8548387,93.03921569,15231,202,7,4,80,116,145,136,6.7,20,33,169
294,133.1627907,103.8,15530.5,196,75,4,104,134,202,192,5.7,41,98,178
295,81.97402597,10.45833333,15532.08333,230,0,7,103,138,196,194,8.8,48,121,202
292,192.4631579,267.5263158,15453.08333,183,4,4,81,57,117,86,5.2,29,58,132
292,192.4631579,267.5263158,15453.08333,183,4,4,81,57,117,86,4.8,29,58,132
291,173.3157895,214,15433.33333,174,69,4,85,73,142,112,6.1,35,71,150
291,173.3157895,214,15433.33333,174,69,4,85,73,142,112,6.5,35,71,150
295,116.5384615,93.23076923,15188.5,194,24,4,69,61,80,67,7.6,27,48,115
295,116.5384615,93.23076923,15188.5,194,24,4,73,83,112,100,6.8,33,57,130
295,116.5384615,93.23076923,15188.5,194,24,4,73,83,112,100,7.9,33,57,130
294,110.6842105,88.84,15233.5,199,17,4,89,81,139,116,5.3,35,82,183
294,110.6842105,88.84,15233.5,199,17,4,89,81,139,116,5,35,82,183
294,110.6842105,88.84,15233.5,199,17,4,89,81,139,116,5.7,35,82,183
294,108.754717,17.14754098,15506.25,211,37,4,100,120,186,173,5,55,150,206
288,149.6578947,126.05,15480.16667,276,20,4,94,95,163,145,5.7,32,70,157
288,149.6578947,126.05,15480.16667,276,20,4,94,95,163,145,5.6,32,70,157
288,149.6578947,126.05,15480.16667,276,20,4,94,95,163,145,5.5,32,70,157
288,149.6578947,126.05,15480.16667,276,20,4,94,95,163,145,5.5,32,70,157
296,118.8548387,93.03921569,15231,204,1,4,90,115,144,127,5.8,40,97,179
296,118.8548387,93.03921569,15231,204,1,4,90,115,144,127,5.6,40,97,179
298,113.4875,99.53488372,15628.75,261,0,7,101,149,191,179,6.6,64,177,205
298,113.4875,99.53488372,15628.75,261,0,7,101,149,191,179,6.4,64,177,205
298,113.4875,99.53488372,15628.75,261,0,7,101,149,191,179,5.9,64,177,205
298,113.4875,99.53488372,15628.75,261,0,7,101,149,191,179,5.7,64,177,205
298,113.4875,99.53488372,15628.75,261,0,7,101,149,191,179,5.4,64,177,205
295,34.17647059,0,15532.5,238,2,4,110,149,197,192,6.4,52,123,193
295,34.17647059,0,15532.5,238,2,4,110,149,197,192,6.7,52,123,193
295,34.17647059,0,15532.5,238,2,4,110,149,197,192,7.1,52,123,193
295,34.17647059,0,15532.5,238,2,4,110,149,197,192,7.5,52,123,193
295,34.17647059,0,15532.5,238,2,4,110,149,197,192,7.4,52,123,193
295,97.92181686,74.73580378,15523.25,241,26,4,110,146,197,199,5.2,58,155,200
295,97.92181686,74.73580378,15523.25,241,26,4,110,146,197,199,5.3,58,155,200
295,97.92181686,74.73580378,15523.25,241,26,4,110,146,197,199,5.8,58,155,200
295,97.92181686,74.73580378,15523.25,241,26,4,110,146,197,199,6,58,155,200
295,97.92181686,74.73580378,15523.25,241,26,4,110,146,197,199,6.2,58,155,200
299,45.33333333,10.84444444,15506.58333,264,0,3,97,138,180,168,4.7,45,150,186
299,45.33333333,10.84444444,15506.58333,264,0,3,97,138,180,168,4.6,45,150,186
294,108.754717,17.14754098,15547.33333,208,31,4,100,134,195,186,6.1,44,117,195
294,108.754717,17.14754098,15547.33333,208,31,4,100,134,195,186,6.3,44,117,195
294,108.754717,17.14754098,15547.33333,208,31,4,100,134,195,186,6.4,44,117,195
294,108.754717,17.14754098,15547.33333,208,31,4,100,134,195,186,6.3,44,117,195
294,108.754717,17.14754098,15547.33333,208,31,4,100,134,195,186,6.4,44,117,195
294,108.754717,17.14754098,15547.33333,208,31,4,100,134,195,186,8,44,117,195
292,114.1097561,63.88888889,15453.16667,234,29,4,83,72,123,102,5.8,53,131,183
292,114.1097561,63.88888889,15453.16667,234,29,4,83,72,123,102,5.8,53,131,183
292,114.1097561,63.88888889,15453.16667,234,29,4,83,72,123,102,6,53,131,183
292,114.1097561,63.88888889,15453.16667,234,29,4,83,72,123,102,6.1,53,131,183
292,114.1097561,63.88888889,15453.16667,234,29,4,83,72,123,102,6.3,53,131,183
292,114.1097561,63.88888889,15453.16667,233,28,4,82,66,113,88,6.3,50,122,187
292,114.1097561,63.88888889,15453.16667,233,28,4,82,66,113,88,6.4,50,122,187
292,114.1097561,63.88888889,15453.16667,233,28,4,82,66,113,88,5.9,50,122,187
291,192.4631579,267.5263158,15458.41667,189,21,4,80,54,103,77,5.4,12,18,144
291,192.4631579,267.5263158,15458.41667,189,21,4,80,54,103,77,5.7,12,18,144
294,118.0151515,73.56451613,15525.91667,228,0,3,91,134,182,172,5.2,57,146,183
294,118.0151515,73.56451613,15525.91667,228,0,3,91,134,182,172,5.6,57,146,183
294,118.0151515,73.56451613,15522.08333,230,0,7,106,148,197,182,5.7,47,161,208
294,118.0151515,73.56451613,15522.08333,230,0,7,106,148,197,182,5.9,47,161,208
294,118.0151515,73.56451613,15522.08333,230,0,7,106,148,197,182,6.4,47,161,208
291,112.8,79.4137931,15506.5,259,0,3,68,96,123,119,5.5,47,159,201
291,112.8,79.4137931,15506.5,259,0,3,68,96,123,119,5.2,47,159,201
291,112.8,79.4137931,15506.5,259,0,3,68,96,123,119,5,47,159,201
291,112.8,79.4137931,15506.5,259,0,3,68,96,123,119,5.2,47,159,201
291,112.8,79.4137931,15506.5,259,0,3,68,96,123,119,5,47,159,201
292,76.85714286,2,15504.25,253,28,4,103,120,176,159,5.5,51,131,208
292,76.85714286,2,15504.25,253,28,4,103,120,176,159,5.2,51,131,208
292,76.85714286,2,15504.25,253,28,4,103,120,176,159,4.8,51,131,208
292,76.85714286,2,15504.25,253,28,4,103,120,176,159,5.1,51,131,208
292,76.85714286,2,15504.25,253,28,4,103,120,176,159,5,51,131,208
292,76.85714286,2,15504.25,253,28,4,103,120,176,159,4.9,51,131,208
292,76.85714286,2,15504.25,253,28,4,103,120,176,159,5.2,51,131,208
292,76.85714286,2,15504.25,253,28,4,103,120,176,159,5.2,51,131,208
294,110.6842105,88.84,15233.5,200,2,4,91,89,148,128,6.5,46,115,188
294,110.6842105,88.84,15233.5,200,2,4,91,89,148,128,5.2,46,115,188
294,110.6842105,88.84,15233.5,200,2,4,91,89,148,128,4.9,46,115,188
288,149.6578947,126.05,15474.16667,280,0,3,91,113,177,155,5,60,139,184
288,149.6578947,126.05,15474.16667,280,0,3,91,113,177,155,5,60,139,184
288,149.6578947,126.05,15474.16667,280,0,3,91,113,177,155,5.3,60,139,184
286,167.9545455,151.2647059,15510.66667,308,2,4,81,82,126,110,6,54,130,172
286,167.9545455,151.2647059,15510.66667,308,2,4,81,82,126,110,5.4,54,130,172
286,167.9545455,151.2647059,15510.66667,308,2,4,81,82,126,110,5,54,130,172
286,167.9545455,151.2647059,15510.66667,308,2,4,81,82,126,110,5,54,130,172
286,167.9545455,151.2647059,15510.66667,308,2,4,81,82,126,110,5.1,54,130,172
295,74.04761905,7.08,15526.5,222,1,4,93,103,179,163,5.8,43,106,172
294,108.754717,17.14754098,15547.5,206,19,3,97,141,198,193,6,57,145,193
294,108.754717,17.14754098,15547.5,206,19,3,97,141,198,193,5.9,57,145,193
294,108.754717,17.14754098,15547.5,206,19,3,97,141,198,193,6.4,57,145,193
294,108.754717,17.14754098,15547.5,206,19,3,97,141,198,193,6.7,57,145,193
294,108.754717,17.14754098,15547.5,206,19,3,97,141,198,193,7.1,57,145,193
294,73.91588785,9.679245283,15544.58333,232,0,4,99,137,191,188,5.5,49,126,186
294,73.91588785,9.679245283,15544.58333,232,0,4,99,137,191,188,6,49,126,186
294,73.91588785,9.679245283,15544.58333,232,0,4,99,137,191,188,6.5,49,126,186
294,73.91588785,9.679245283,15544.58333,232,0,4,99,137,191,188,6.5,49,126,186
292,87.03361345,14.89041096,15508.91667,253,0,3,91,131,182,169,6.2,36,133,181
292,87.03361345,14.89041096,15508.91667,253,0,3,91,131,182,169,6.1,36,133,181
292,87.03361345,14.89041096,15508.91667,253,0,3,91,131,182,169,6.2,36,133,181
292,114.1097561,63.88888889,15453.16667,233,29,4,84,74,129,103,5.8,52,125,184
292,114.1097561,63.88888889,15453.16667,233,29,4,84,74,129,103,6.3,52,125,184
292,114.1097561,63.88888889,15453.16667,233,29,4,84,74,129,103,6.3,52,125,184
292,114.1097561,63.88888889,15453.16667,233,29,4,84,74,129,103,6.6,52,125,184
292,114.1097561,63.88888889,15453.16667,233,29,4,84,74,129,103,6.5,52,125,184
293,75.13392857,4.830769231,15520.75,243,57,4,111,169,195,201,5.6,55,137,200
293,75.13392857,4.830769231,15520.75,243,57,4,111,169,195,201,5.5,55,137,200
293,75.13392857,4.830769231,15520.75,243,57,4,111,169,195,201,5.4,55,137,200
293,75.13392857,4.830769231,15520.75,243,57,4,111,169,195,201,5.2,55,137,200
293,75.13392857,4.830769231,15520.75,243,57,4,111,169,195,201,5.2,55,137,200
293,75.13392857,4.830769231,15520.75,243,57,4,111,169,195,201,5.3,55,137,200
293,75.13392857,4.830769231,15520.75,243,57,4,111,169,195,201,5.3,55,137,200
293,75.13392857,4.830769231,15520.75,243,57,4,111,169,195,201,5.3,55,137,200
293,75.13392857,4.830769231,15520.75,243,57,4,111,169,195,201,5.4,55,137,200
295,34.17647059,0,15542.58333,236,0,4,99,128,193,191,6.2,52,118,171
295,34.17647059,0,15542.58333,236,0,4,99,128,193,191,6,52,118,171
295,34.17647059,0,15542.58333,236,0,4,99,128,193,191,6,52,118,171
295,34.17647059,0,15542.58333,236,0,4,99,128,193,191,6.1,52,118,171
295,34.17647059,0,15542.58333,236,0,4,99,128,193,191,6.2,52,118,171
291,94.66666667,20.76271186,15471.08333,248,3,3,94,158,137,121,5.6,50,126,183
291,94.66666667,20.76271186,15471.08333,248,3,3,94,158,137,121,4.8,50,126,183
291,192.4631579,267.5263158,15458.41667,184,21,3,74,47,98,67,5.4,18,30,127
291,192.4631579,267.5263158,15458.41667,184,21,3,74,47,98,67,5.2,18,30,127
291,192.4631579,267.5263158,15458.41667,184,21,3,74,47,98,67,5.3,18,30,127
293,111.2,84.15909091,15510.83333,247,74,4,99,120,164,150,5.6,56,165,213
293,111.2,84.15909091,15510.83333,247,74,4,99,120,164,150,5.1,56,165,213
295,31.79452055,0,15536.5,233,0,3,111,156,208,209,5.4,59,160,205
295,31.79452055,0,15536.5,233,0,3,111,156,208,209,5.8,59,160,205
294,99.58653846,21.95652174,15547.5,210,17,4,101,96,156,131,6.1,51,133,196
294,108.754717,17.14754098,15547.5,208,19,4,98,133,195,193,5.2,54,145,202
294,108.754717,17.14754098,15547.5,208,19,4,98,133,195,193,5.1,54,145,202
294,108.754717,17.14754098,15547.5,208,19,4,98,133,195,193,5,54,145,202
294,108.754717,17.14754098,15547.5,208,19,4,98,133,195,193,5.2,54,145,202
294,108.754717,17.14754098,15547.5,208,19,4,98,133,195,193,5.3,54,145,202
294,108.754717,17.14754098,15547.5,208,19,4,98,133,195,193,5.5,54,145,202
293,111.2,84.15909091,15525.41667,250,45,4,93,102,148,134,6,47,150,205
293,111.2,84.15909091,15525.41667,250,45,4,93,102,148,134,5.5,47,150,205
293,111.2,84.15909091,15525.41667,250,45,4,93,102,148,134,5.6,47,150,205
293,111.2,84.15909091,15525.41667,250,45,4,93,102,148,134,5.8,47,150,205
293,111.2,84.15909091,15525.41667,250,80,4,101,122,182,173,5.4,44,139,194
293,111.2,84.15909091,15525.41667,250,80,4,101,122,182,173,5.3,44,139,194
294,97.81,19.6097561,15535.66667,217,13,4,76,94,120,114,5.8,38,87,175
294,97.81,19.6097561,15535.66667,217,13,4,76,94,120,114,5.6,38,87,175
294,97.81,19.6097561,15535.66667,217,13,4,76,94,120,114,5.6,38,87,175
292,60.18803419,0,15511.58333,271,0,7,103,155,195,189,6.3,43,132,188
292,60.18803419,0,15511.58333,271,0,7,103,155,195,189,5.3,43,132,188
292,60.18803419,0,15511.58333,271,0,7,103,155,195,189,5.2,43,132,188
292,60.18803419,0,15511.58333,271,0,7,103,155,195,189,5,43,132,188
292,60.18803419,0,15511.58333,271,0,7,103,155,195,189,5.1,43,132,188
292,60.18803419,0,15511.58333,271,0,7,103,155,195,189,5.1,43,132,188
292,60.18803419,0,15511.58333,271,0,7,103,155,195,189,5,43,132,188
292,60.18803419,0,15511.58333,271,0,7,103,155,195,189,5.2,43,132,188
294,140.9518072,128.725,15497.16667,191,34,3,52,34,61,51,5.3,19,34,148
294,140.9518072,128.725,15497.16667,191,34,3,52,34,61,51,5.1,19,34,148
292,164.8695652,147.3055556,15497,191,33,4,76,42,81,55,5.2,26,40,144
290,120.0447761,95.29166667,15521.08333,259,0,3,88,90,143,117,4.8,47,141,163
290,120.0447761,95.29166667,15521.08333,259,0,3,88,90,143,117,4.4,47,141,163
290,120.0447761,95.29166667,15521.08333,259,0,3,88,90,143,117,4.4,47,141,163
299,37.91025641,15.51612903,15529,257,25,3,103,145,195,183,4.9,51,139,193
287,143.6078431,127.6875,15509.41667,286,0,3,76,60,126,100,6,30,77,139
287,143.6078431,127.6875,15509.41667,286,0,3,76,60,126,100,5.4,30,77,139
287,143.6078431,127.6875,15509.41667,286,0,3,76,60,126,100,4.9,30,77,139
287,143.6078431,127.6875,15509.41667,286,0,3,76,60,126,100,5.2,30,77,139
294,117.1944444,91.90697674,15370.08333,202,0,4,74,68,112,98,6,34,78,135
294,117.1944444,91.90697674,15370.08333,202,0,4,74,68,112,98,5.8,34,78,135
294,117.1944444,91.90697674,15370.08333,202,0,4,74,68,112,98,6,34,78,135
293,75.13392857,4.830769231,15509.25,254,13,4,108,154,191,195,5.3,41,121,186
293,75.13392857,4.830769231,15509.25,254,13,4,108,154,191,195,5.1,41,121,186
293,75.13392857,4.830769231,15509.25,254,13,4,108,154,191,195,4.9,41,121,186
293,75.13392857,4.830769231,15509.25,254,13,4,108,154,191,195,4.8,41,121,186
293,75.13392857,4.830769231,15509.25,254,13,4,108,154,191,195,5,41,121,186
293,75.13392857,4.830769231,15509.25,254,13,4,108,154,191,195,4.9,41,121,186
293,75.13392857,4.830769231,15509.25,254,13,4,108,154,191,195,5.1,41,121,186
293,75.13392857,4.830769231,15509.25,254,13,4,108,154,191,195,5.4,41,121,186
293,75.13392857,4.830769231,15509.25,254,13,4,108,154,191,195,5.4,41,121,186
291,106.21875,48.94230769,15553.91667,242,65,4,77,59,115,89,4.9,46,125,176
291,106.21875,48.94230769,15553.91667,242,65,4,77,59,115,89,4.9,46,125,176
291,106.21875,48.94230769,15553.91667,242,65,4,77,59,115,89,4.9,46,125,176
291,106.21875,48.94230769,15553.91667,242,65,4,77,59,115,89,5,46,125,176
291,106.21875,48.94230769,15553.91667,242,65,4,77,59,115,89,5.1,46,125,176
291,106.21875,48.94230769,15553.91667,242,65,4,77,59,115,89,5.5,46,125,176
291,106.21875,48.94230769,15553.91667,242,65,4,77,59,115,89,5.5,46,125,176
291,106.21875,48.94230769,15553.91667,242,65,4,77,59,115,89,5.8,46,125,176
292,106.21875,48.94230769,15514,243,18,2,81,77,126,107,5.4,28,62,112
292,106.21875,48.94230769,15514,243,18,2,81,77,126,107,5.6,28,62,112
292,106.21875,48.94230769,15514,243,18,2,81,77,126,107,5.7,28,62,112
292,106.21875,48.94230769,15514,243,18,2,81,77,126,107,5.3,28,62,112
292,106.21875,48.94230769,15514,243,18,2,81,77,126,107,5.2,28,62,112
292,106.21875,48.94230769,15514,243,18,2,81,77,126,107,5.2,28,62,112
292,106.21875,48.94230769,15514,243,18,2,81,77,126,107,5.2,28,62,112
292,106.21875,48.94230769,15514,243,18,2,81,77,126,107,5.2,28,62,112
293,76.07216495,8.338235294,15484.33333,235,15,4,100,130,179,166,5.9,48,109,192
293,76.07216495,8.338235294,15484.33333,235,15,4,100,130,179,166,5.6,48,109,192
293,76.07216495,8.338235294,15484.33333,235,15,4,100,130,179,166,5,48,109,192
293,76.07216495,8.338235294,15484.33333,235,15,4,100,130,179,166,5,48,109,192
293,76.07216495,8.338235294,15484.33333,235,15,4,100,130,179,166,5,48,109,192
291,106.21875,48.94230769,15551.58333,254,6,1,69,54,123,97,4.9,29,58,113
291,106.21875,48.94230769,15551.58333,254,6,1,69,54,123,97,4.5,29,58,113
291,106.21875,48.94230769,15551.58333,254,6,1,69,54,123,97,4.6,29,58,113
291,106.21875,48.94230769,15551.58333,254,6,1,69,54,123,97,4.9,29,58,113
291,106.21875,48.94230769,15551.58333,254,6,1,69,54,123,97,5.2,29,58,113
291,106.21875,48.94230769,15551.58333,254,6,1,69,54,123,97,5.1,29,58,113
291,106.21875,48.94230769,15551.58333,254,6,1,69,54,123,97,5.7,29,58,113
291,106.21875,48.94230769,15551.58333,254,6,1,69,54,123,97,4.8,29,58,113
293,69.72164948,3.655172414,15528.25,244,69,4,99,126,174,162,5.1,48,138,184
293,69.72164948,3.655172414,15528.25,244,69,4,99,126,174,162,5,48,138,184
293,69.72164948,3.655172414,15528.25,244,69,4,99,126,174,162,5.3,48,138,184
293,69.72164948,3.655172414,15528.25,244,69,4,99,126,174,162,5.1,48,138,184
291,114.1097561,63.88888889,15484.58333,234,2,3,70,75,127,101,5.8,34,83,113
291,114.1097561,63.88888889,15484.58333,234,2,3,70,75,127,101,6.1,34,83,113
291,114.1097561,63.88888889,15484.58333,234,2,3,70,75,127,101,6.5,34,83,113
292,60.18803419,0,15507.25,261,1,3,101,142,188,182,5.5,46,142,193
292,60.18803419,0,15507.25,261,1,3,101,142,188,182,4.9,46,142,193
292,60.18803419,0,15507.25,261,1,3,101,142,188,182,4.9,46,142,193
292,60.18803419,0,15507.25,261,1,3,101,142,188,182,5.8,46,142,193
292,60.18803419,0,15507.25,261,1,3,101,142,188,182,5.5,46,142,193
292,60.18803419,0,15507.25,261,1,3,101,142,188,182,5.3,46,142,193
292,60.18803419,0,15507.25,261,1,3,101,142,188,182,5.2,46,142,193
292,60.18803419,0,15507.25,261,1,3,101,142,188,182,5.1,46,142,193
291,114.1097561,63.88888889,15472.91667,232,33,4,82,91,149,122,6.3,35,97,159
291,114.1097561,63.88888889,15472.91667,232,33,4,82,91,149,122,6.1,35,97,159
291,114.1097561,63.88888889,15472.91667,232,33,4,82,91,149,122,6.5,35,97,159
